,mean_weight,std_weight,folds_in_top50,abs_mean
RTL8C,0.001640269466755221,0.000567104838108444,0,0.001640269466755221
CNBD2,-0.0016402662397235837,0.0007488291798842245,0,0.0016402662397235837
OGFOD3,-0.0016402073285620507,0.00040429892516452017,0,0.0016402073285620507
CMTM1,-0.0016398549349871147,0.0013930208836714407,0,0.0016398549349871147
MYRF,0.0016397348950637606,0.00043626192988123556,0,0.0016397348950637606
KCNAB1,-0.0016395457220264916,0.0008859592865486278,0,0.0016395457220264916
CCDC61,-0.001639193372615653,0.0003040043574294297,0,0.001639193372615653
NFKB2,0.0016383980524762969,0.000809630146653771,0,0.0016383980524762969
OR5K3,0.0016381758023000278,0.0014067107838570316,0,0.0016381758023000278
KIF11,0.0016381606006083931,0.0004934858874353504,0,0.0016381606006083931
CALN1,-0.0016381603832710315,0.000974684367346239,0,0.0016381603832710315
KLHL40,-0.00163811595643245,0.0006337271596625743,0,0.00163811595643245
KRTAP10-10,-0.0016377020327327228,0.0010553316953875,0,0.0016377020327327228
MOGAT1,-0.0016376893924055134,0.0018159829889098041,0,0.0016376893924055134
OR5B21,-0.001637515973496791,0.0013511927996397017,0,0.001637515973496791
CD47,0.001637188210222062,0.0007514197845283213,0,0.001637188210222062
RAD1,0.001636961757547566,0.0003970517700534237,0,0.001636961757547566
SLC10A3,0.0016367456048513936,0.00020626604311866457,0,0.0016367456048513936
FMNL1,0.0016365524757299057,0.0007806262503758732,0,0.0016365524757299057
NGB,-0.0016364439778742677,0.0012196735221834275,0,0.0016364439778742677
MINDY1,-0.0016364139443707543,0.0005883795880651364,0,0.0016364139443707543
AFAP1L1,-0.0016362010451758315,0.0005249012778072182,0,0.0016362010451758315
TMPRSS7,-0.0016361216350340197,0.0008005726251730963,0,0.0016361216350340197
GRB7,-0.001635670629974243,0.0005764838701432463,0,0.001635670629974243
RNF165,-0.0016354270450334393,0.0008142649247273392,0,0.0016354270450334393
ZNF839,-0.0016349158347948422,0.0005879096470803292,0,0.0016349158347948422
IKZF4,0.001634442864841654,0.0004478433373088547,0,0.001634442864841654
IGF2BP1,0.0016344187428412155,0.0010066164185899905,0,0.0016344187428412155
PDE8B,-0.0016343652089620595,0.0007733702739966624,0,0.0016343652089620595
LYZL6,-0.001634221132481498,0.0020454481525388393,0,0.001634221132481498
KCNH8,-0.0016341594156465424,0.001274344003125488,0,0.0016341594156465424
PLXNA3,0.0016341439793984935,0.0007467244164813022,0,0.0016341439793984935
STUB1,-0.0016340516192876562,0.0008450051549607368,0,0.0016340516192876562
RFESD,-0.0016339862047066015,0.0007283705048877284,0,0.0016339862047066015
KDM4C,-0.001633977898467456,0.00038868499364685873,0,0.001633977898467456
LPAR5,-0.0016333775448468685,0.0004927971760146542,0,0.0016333775448468685
FGF10,0.0016329209345202216,0.0009646252965436906,0,0.0016329209345202216
SLC4A7,0.0016327319475877144,0.0008423631686575949,0,0.0016327319475877144
AMER1,0.0016319194491384692,0.0006887429649131014,0,0.0016319194491384692
EMB,0.001631885558776173,0.0006063127154312298,0,0.001631885558776173
OSBPL9,0.001631547543960931,0.00046889886369463364,0,0.001631547543960931
CETN1,0.0016314686920780857,0.0013748452321087881,0,0.0016314686920780857
APOBEC3B,0.001631440113567666,0.001068368871331059,0,0.001631440113567666
NLRP2B,0.0016311372934587592,0.0009298237748470177,0,0.0016311372934587592
KDM4E,-0.0016310930460117627,0.0005227989891619235,0,0.0016310930460117627
KCNH5,0.001630994727136954,0.003137614865910263,1,0.001630994727136954
TAFA1,-0.001630706833125644,0.0008230430317283742,0,0.001630706833125644
CELA2A,0.0016302744310950923,0.0006907082725677039,0,0.0016302744310950923
DUS4L,-0.0016302283343996003,0.0009816941502133998,0,0.0016302283343996003
TAAR5,-0.001629695850613118,0.0017079291010973102,0,0.001629695850613118
SKA1,0.0016295826509094835,0.0009358380854484054,0,0.0016295826509094835
HSPA4,0.0016292287073182254,0.00033540769829716084,0,0.0016292287073182254
GAL3ST4,-0.0016289889224634063,0.000309374659178492,0,0.0016289889224634063
TMEM100,-0.0016289190887253246,0.0008268811904077534,0,0.0016289190887253246
SOCS3,0.0016289034676358553,0.0005692086261743906,0,0.0016289034676358553
FOSB,-0.0016288359737051607,0.001020991356489885,0,0.0016288359737051607
APH1B,-0.001628818784272137,0.001018425983174397,0,0.001628818784272137
GDI1,0.0016285152922459489,0.00028118198139476393,0,0.0016285152922459489
ANO8,-0.001628342259985277,0.0006438786410369921,0,0.001628342259985277
MESP1,-0.0016282536483046052,0.0008342548066365046,0,0.0016282536483046052
OR4K2,-0.0016282086046417038,0.0015491872730063346,0,0.0016282086046417038
CNTD1,0.0016278488080909911,0.0006265969563414191,0,0.0016278488080909911
OR10P1,-0.0016276330603166495,0.0011202322457125311,0,0.0016276330603166495
SLC40A1,-0.001627518495827246,0.00048685563925536003,0,0.001627518495827246
SKA3,0.0016274953759358019,0.0007590074692148094,0,0.0016274953759358019
PSENEN,0.0016273021546171606,0.0004784884645933268,0,0.0016273021546171606
MVB12B,-0.0016262628172290388,0.0011863016344269743,0,0.0016262628172290388
NAA80,-0.0016261740807415903,0.0006336296947441891,0,0.0016261740807415903
PPP1R14C,-0.0016260489226675597,0.0006894337964563649,0,0.0016260489226675597
OLIG3,0.001625915394521228,0.0009045235080963035,0,0.001625915394521228
HSFX4,0.0016258942393024636,0.00029562254137444175,0,0.0016258942393024636
AFM,0.0016246795491188452,0.0008462246303225352,0,0.0016246795491188452
SWSAP1,-0.0016245298879003878,0.001149781072384933,0,0.0016245298879003878
ZNF267,0.001624450291862755,0.0006802857810973985,0,0.001624450291862755
PIK3C2B,-0.001624019374064081,0.0005818014600786272,0,0.001624019374064081
CSTL1,0.001623676814498365,0.0008305478422889331,0,0.001623676814498365
BHLHE41,0.0016232614544531964,0.0010774624891748455,0,0.0016232614544531964
SLC22A10,-0.0016231575180677138,0.0010615856831328527,0,0.0016231575180677138
TBC1D22B,0.001623071876164319,0.0007624156831459112,0,0.001623071876164319
NTRK1,0.0016229575343720908,0.00045007695814603137,0,0.0016229575343720908
ADAMTS1,0.0016228812201722937,0.0004099808859076324,0,0.0016228812201722937
PCBP4,0.0016223593415810235,0.0006042438303990497,0,0.0016223593415810235
EDNRB,-0.0016222921848326177,0.0005087448368383374,0,0.0016222921848326177
UBE2Z,0.0016222816297118158,0.00018428615434155397,0,0.0016222816297118158
RALYL,0.0016221798828241819,0.0004420525686369308,0,0.0016221798828241819
CAPZA1,0.0016220293595629715,0.0008846290877118423,0,0.0016220293595629715
SSTR5,0.0016215569112593875,0.0005953010031394387,0,0.0016215569112593875
CCDC148,-0.0016213400135773604,0.0005958764155738818,0,0.0016213400135773604
DAP,0.0016212223056754755,0.0006782373077815899,0,0.0016212223056754755
RIMS3,-0.001620865985795475,0.0010184474053963903,0,0.001620865985795475
COX8A,-0.0016204545862152167,0.000996323843428326,0,0.0016204545862152167
PBK,0.0016203679745199304,0.0011621450366551297,0,0.0016203679745199304
RNASE10,-0.001620335022882452,0.0013903783353459015,0,0.001620335022882452
CHCHD7,-0.001620175195990273,0.000792813835100982,0,0.001620175195990273
PHYKPL,0.0016200331113183479,0.0005061703172922976,0,0.0016200331113183479
AC140504.1,0.0016197694884552375,0.0005437241693513638,0,0.0016197694884552375
ZFP41,-0.0016197299215249318,0.0011965939020683143,0,0.0016197299215249318
ZNF281,-0.001619670718981551,0.0003068451769619396,0,0.001619670718981551
CCDC181,-0.0016196569592532082,0.0005829987911347941,0,0.0016196569592532082
COL10A1,0.0016196252383117702,0.0009872410490490533,0,0.0016196252383117702
SLC29A2,-0.0016195430818198623,0.0010355102469886165,0,0.0016195430818198623
DIPK1C,-0.0016193627935803985,0.0014075267573959978,0,0.0016193627935803985
DZIP3,0.0016193095860091715,0.0004216397461972121,0,0.0016193095860091715
EPPK1,-0.0016188573225490524,0.000683522746512244,0,0.0016188573225490524
MED26,-0.001618625086753515,0.0006477930211588462,0,0.001618625086753515
PRRT1B,0.0016184287912371445,0.0010831736884756116,0,0.0016184287912371445
CERS3,-0.0016183110389331665,0.0007283863697520345,0,0.0016183110389331665
RGPD1,-0.0016181938676248409,0.0010473571794905867,0,0.0016181938676248409
FAM95C,-0.0016180849200937788,0.0011960927869984963,0,0.0016180849200937788
MCM8,0.001618038477136019,0.00046070370914475564,0,0.001618038477136019
PRR5-ARHGAP8,-0.001618036707717899,0.0004901621347629019,0,0.001618036707717899
PDPN,0.0016176211621706192,0.0007428808936609614,0,0.0016176211621706192
CD82,0.0016172094344091218,0.0005888060683618969,0,0.0016172094344091218
EXOC3,0.0016171681978158162,0.000683433894553067,0,0.0016171681978158162
TFPT,-0.0016163671767946346,0.00038370413608861554,0,0.0016163671767946346
XAGE5,0.0016162859877208481,0.0027227381976713096,0,0.0016162859877208481
RASL12,0.0016160566340688808,0.00103340840247233,0,0.0016160566340688808
CNKSR2,-0.0016155180641793158,0.0020294365191004635,0,0.0016155180641793158
SPRR2F,-0.0016155101346888383,0.0008641037035322716,0,0.0016155101346888383
DACT2,-0.00161543747372846,0.0008137286049175747,0,0.00161543747372846
CHAF1B,-0.0016149334401442585,0.00044575094482869816,0,0.0016149334401442585
RPLP2,0.0016148718778211083,0.0007387693862992152,0,0.0016148718778211083
SLC52A2,0.0016147336092592174,0.0003566698183876769,0,0.0016147336092592174
PCDHA9,-0.001613994596982863,0.0015859498554778146,0,0.001613994596982863
SESTD1,-0.001613955240541891,0.00048116964681522187,0,0.001613955240541891
NIPSNAP3B,-0.0016134176091582373,0.0005428012606805833,0,0.0016134176091582373
GPR21,0.0016132077800713532,0.0010325368808340302,0,0.0016132077800713532
SCYGR7,-0.0016130238162017992,0.001611234736674768,0,0.0016130238162017992
CDC42EP2,-0.0016128850887057247,0.0013288770863588712,0,0.0016128850887057247
POU3F3,-0.001612661830752013,0.00028334611269157506,0,0.001612661830752013
RIPPLY1,0.001612612215455958,0.0008921159863820488,0,0.001612612215455958
RNF135,0.0016120865137115748,0.0005577365325895442,0,0.0016120865137115748
NCKAP1,0.0016120569890043731,0.0007682287546554808,0,0.0016120569890043731
DIP2C,-0.0016119665098720663,0.0006993985557043364,0,0.0016119665098720663
SFXN2,-0.0016112422003763684,0.00026150199895774495,0,0.0016112422003763684
ARMC2,0.0016111093083436632,0.0006982098713187255,0,0.0016111093083436632
PCDHB10,0.0016108930836137819,0.00033251672954072805,0,0.0016108930836137819
KRTAP12-4,0.0016106059605622408,0.0017271591274852947,0,0.0016106059605622408
MYOC,0.0016103686533906268,0.001103722806541354,0,0.0016103686533906268
INO80D,0.0016103686416098575,0.0003451092721636399,0,0.0016103686416098575
TIRAP,-0.0016103060134086734,0.0003028870689233088,0,0.0016103060134086734
IGSF5,-0.0016101568010092042,0.0004322225024958491,0,0.0016101568010092042
KBTBD7,-0.0016098603108137652,0.0008628162665224614,0,0.0016098603108137652
ZNF486,-0.0016097636064284521,0.0007184988888082605,0,0.0016097636064284521
PIGF,-0.0016096029906965473,0.0006653253753356991,0,0.0016096029906965473
GLYATL1B,-0.0016095848076069894,0.001976558607401708,0,0.0016095848076069894
ZNF677,-0.0016094549772535647,0.0013878688870017225,0,0.0016094549772535647
FBXL4,0.0016092833921561643,0.0006722345398574106,0,0.0016092833921561643
FNIP1,0.0016090303629066375,0.000434697141415526,0,0.0016090303629066375
PLBD1,-0.0016088384053451546,0.001241525242028223,0,0.0016088384053451546
KRTAP10-9,0.0016087815489790977,0.00048069951870016486,0,0.0016087815489790977
CPA5,0.0016087275716397992,0.0019958646022875596,0,0.0016087275716397992
PWP2,-0.0016087010745260931,0.0007834823061016499,0,0.0016087010745260931
CBLIF,-0.0016086937307481404,0.001641911366274872,0,0.0016086937307481404
CUL4B,0.0016086302228253,0.0006864513812057971,0,0.0016086302228253
WEE1,-0.0016083450897673283,0.00079307431103626,0,0.0016083450897673283
ANKRD20A3P,-0.0016082503543986097,0.002616049469124148,0,0.0016082503543986097
SLC35F6,0.0016075671837145818,0.0007395583999175171,0,0.0016075671837145818
SPINK7,-0.0016074556456203842,0.0009589090550588263,0,0.0016074556456203842
PLPPR5,-0.001607229560610946,0.0011349518212144952,0,0.001607229560610946
FAM199X,0.001607093947061725,0.0007510563832141601,0,0.001607093947061725
PABPC4L,-0.0016070594707806238,0.0007791574956033183,0,0.0016070594707806238
KCTD5,0.0016070016463290986,0.0001477502041418592,0,0.0016070016463290986
DUSP8,-0.001606989730983088,0.0010363474259650295,0,0.001606989730983088
ZNF397,-0.0016069535474029276,0.0006441810504094321,0,0.0016069535474029276
SUMO4,0.001606907728488648,0.001095199366636911,0,0.001606907728488648
JMJD7,-0.001606869292609289,0.0005964265460056819,0,0.001606869292609289
RAP1GDS1,-0.0016066137803600895,0.0006225477718545617,0,0.0016066137803600895
BDKRB2,-0.0016063976728254825,0.000633129444551894,0,0.0016063976728254825
ADGRL3,0.0016062219889091303,0.00075583782122858,0,0.0016062219889091303
PUM2,0.0016060794717379762,0.0002236105459595224,0,0.0016060794717379762
QRICH2,-0.0016060349900541362,0.0006125403365101441,0,0.0016060349900541362
NOSTRIN,-0.0016060126032294477,0.0006491695924703216,0,0.0016060126032294477
FBXL22,0.0016058981990303832,0.0013554392191357189,0,0.0016058981990303832
TOR1B,-0.0016058283749615387,0.0002477319286652813,0,0.0016058283749615387
KLHL6,-0.0016050811263042318,0.0007029807115886624,0,0.0016050811263042318
FCSK,0.0016048820799213711,0.0007767962051064137,0,0.0016048820799213711
ADORA3,-0.0016048648543979323,0.0009376685847276084,0,0.0016048648543979323
CCNA2,0.0016047815239420796,0.0009606318869000472,0,0.0016047815239420796
FNDC4,-0.0016046520406599696,0.00044878251102691767,0,0.0016046520406599696
RB1CC1,0.0016045715426773633,0.0008608497163858637,0,0.0016045715426773633
SCN11A,-0.0016044956358544273,0.0012725053890981974,0,0.0016044956358544273
ZBTB8OS,0.0016043683209443133,0.0008419382829902764,0,0.0016043683209443133
VEPH1,0.001604360018069155,0.0006615906788949471,0,0.001604360018069155
CDS2,-0.0016043204054042377,0.000708404587750707,0,0.0016043204054042377
SCIMP,-0.0016039430240806182,0.00019223920388815007,0,0.0016039430240806182
STRN4,0.001603566238402083,0.0002982998830634085,0,0.001603566238402083
ENKUR,-0.001603564117223992,0.0010113889572796189,0,0.001603564117223992
RIBC1,-0.001603456205850392,0.0009592514277437041,0,0.001603456205850392
SRR,-0.0016032022742609553,0.00075577696564022,0,0.0016032022742609553
MSLNL,-0.0016031694669341769,0.0010435695902448155,0,0.0016031694669341769
GSE1,-0.0016026634376489486,0.0012873810018621677,0,0.0016026634376489486
FAM236A,-0.0016025431122528467,0.001538717132718351,0,0.0016025431122528467
NACA2,-0.0016023526728525723,0.0009813737664493625,0,0.0016023526728525723
PRB1,-0.0016023281583653168,0.002031382708474247,0,0.0016023281583653168
FAM167B,-0.0016021450929837768,0.0005828426794685444,0,0.0016021450929837768
KLHL34,-0.0016020453914000299,0.0016832127059865586,0,0.0016020453914000299
MYL2,-0.001602018507656901,0.001565613684072029,0,0.001602018507656901
KCNJ12,-0.0016019804974099772,0.000741043752782034,0,0.0016019804974099772
ZNF585A,-0.0016017541666371732,0.00042998518746929115,0,0.0016017541666371732
POU5F2,-0.0016017403833372041,0.001228478590629753,0,0.0016017403833372041
TRIM49D1,-0.0016014181237768682,0.0018481344187068073,0,0.0016014181237768682
ST8SIA1,0.0016011432402011816,0.0005339078612613938,0,0.0016011432402011816
ZNF385D,0.0016009301412300604,0.0006936131400584666,0,0.0016009301412300604
ZFPL1,-0.0016008676989702042,0.0008516372031147407,0,0.0016008676989702042
SOX17,-0.0016006164623042873,0.0006189230861989609,0,0.0016006164623042873
VWA5A,-0.001600495491440571,0.0006062443990268354,0,0.001600495491440571
GRIK3,-0.0016003949555558586,0.0004880734628498049,0,0.0016003949555558586
GUF1,-0.0016002458194838173,0.0006414187807925083,0,0.0016002458194838173
TUBB6,0.0016002124947387618,0.00026861056391601406,0,0.0016002124947387618
ABHD17C,0.0015998717540638638,0.0005376108561396003,0,0.0015998717540638638
SENP6,0.0015996827710768606,0.000619497775344871,0,0.0015996827710768606
PCDHGA4,0.0015994984597429956,0.001320011349877404,0,0.0015994984597429956
STN1,-0.0015990611416852331,0.0011626493943737196,0,0.0015990611416852331
SLC26A11,-0.00159899791252188,0.000368812109463902,0,0.00159899791252188
PTMA,0.0015988528621226014,0.0007717755265476637,0,0.0015988528621226014
ZNHIT3,-0.0015987083446572267,0.0006133246565133347,0,0.0015987083446572267
ATAD2,0.0015986292737590897,0.001257076539229102,0,0.0015986292737590897
PHC2,0.001598619926318321,0.0006446807384754725,0,0.001598619926318321
FFAR4,-0.001598426427591224,0.0012239793977673018,0,0.001598426427591224
PLXDC1,0.001598417603410086,0.0006940935046216697,0,0.001598417603410086
ANXA10,-0.001598354156313504,0.0011045178679126577,0,0.001598354156313504
TAPBPL,0.0015983472468637354,0.0009596356353467392,0,0.0015983472468637354
MAPK1,0.0015980950846162356,0.000498207964270022,0,0.0015980950846162356
KNTC1,0.0015980587001407115,0.0007079456850766862,0,0.0015980587001407115
ETV1,-0.0015976481854867164,0.0015378174508108406,0,0.0015976481854867164
TPD52L3,-0.0015975587710696467,0.0019290009853569286,0,0.0015975587710696467
CEL,0.0015975571741092792,0.0004562848974015273,0,0.0015975571741092792
CCNH,0.00159755297372205,0.00114806342352545,0,0.00159755297372205
SMC1A,0.0015973189561541289,0.0004340760715881097,0,0.0015973189561541289
AC005324.2,-0.0015971643332368779,0.0016222032237588294,0,0.0015971643332368779
TECTA,-0.0015970705716855417,0.0008196336629647256,0,0.0015970705716855417
RELL2,-0.0015966728955602578,0.0009447228796022699,0,0.0015966728955602578
CLYBL,-0.0015966173121814292,0.0006841220323273779,0,0.0015966173121814292
XKR9,0.001596508026838522,0.0014350877952576044,0,0.001596508026838522
PAPPA,0.0015963938946128554,0.0009050488291156469,0,0.0015963938946128554
MSN,0.0015963402605227626,0.00037159484715910013,0,0.0015963402605227626
